station,date,observation,value,latitude,longitude,elevation,name,city,city_province
CA00701Q009,2022-01-21,PRCP,2,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2022-02-03,PRCP,67,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2022-02-11,TAVG,27,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2022-02-25,TAVG,-214,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2022-02-26,TMAX,-49,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2022-03-07,TMIN,-20,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2022-04-02,TMIN,-38,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2022-04-11,TAVG,52,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2022-04-16,TAVG,32,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2022-04-17,TAVG,27,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2022-04-17,PRCP,0,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2022-04-22,TMIN,-8,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-01-06,PRCP,11,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-01-16,TMIN,-185,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-01-17,TAVG,-80,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-01-18,TAVG,-48,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-01-23,TMAX,-14,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-01-26,PRCP,105,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-01-27,TAVG,-154,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-02-15,TMIN,-113,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-02-19,PRCP,0,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-02-22,TMIN,-156,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-02-23,PRCP,31,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-02-23,TAVG,-131,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-02-25,TAVG,-251,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-02-28,TMIN,-98,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-03-05,PRCP,2,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-03-09,TMAX,39,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-03-16,TAVG,-24,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-04-11,TAVG,100,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-04-15,TMAX,198,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2023-04-22,TMIN,59,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2024-01-06,TMAX,-94,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2024-01-06,PRCP,2,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2024-01-09,PRCP,85,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2024-01-09,TMIN,-191,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2024-02-03,TMIN,-176,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2024-02-04,TMAX,-10,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2024-02-12,PRCP,0,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2024-02-23,PRCP,2,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2024-02-24,TMIN,-215,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2024-02-28,TMIN,-72,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2024-03-24,TAVG,-91,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2024-03-30,PRCP,0,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2024-03-31,TMIN,-67,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2024-04-02,TMAX,93,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2024-04-07,TMIN,-29,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2024-04-10,PRCP,0,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2024-04-14,TMIN,25,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2024-04-20,PRCP,0,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701Q009,2024-04-26,TMAX,139,46.3,-72.0667,97,LEMIEUX,Victoriaville,Québec
CA00701S001,2022-01-07,PRCP,10,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-01-08,TMIN,-203,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-01-27,TAVG,-233,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-01-27,SNWD,430,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-01-28,TAVG,-208,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-01-28,TMAX,-93,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-02-02,TMIN,-135,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-02-04,TMAX,-113,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-02-15,SNWD,430,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-02-20,TAVG,-162,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-02-22,TMIN,-126,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-02-22,TMAX,-80,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-02-24,SNWD,580,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-03-08,SNWD,730,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-03-13,SNWD,730,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-03-22,TMIN,-58,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-03-26,SNWD,730,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-03-30,SNWD,660,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-03-30,TAVG,-42,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-03-31,SNWD,680,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-04-02,TMAX,49,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-04-09,TMAX,54,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-04-13,PRCP,0,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-04-17,TMIN,-12,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2022-04-18,TMIN,-6,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-01-01,SNWD,70,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-01-10,PRCP,0,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-01-10,TMIN,-220,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-01-15,TAVG,-93,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-01-17,PRCP,0,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-01-22,SNWD,270,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-01-25,PRCP,59,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-01-26,TMIN,-97,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-01-26,SNWD,500,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-02-02,SNWD,500,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-02-04,SNWD,430,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-02-11,TMIN,-136,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-02-13,PRCP,3,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-02-20,TMAX,31,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-02-23,TMIN,-133,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-03-05,TMIN,-165,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-03-08,TMIN,-35,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-03-28,TMIN,-45,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-04-01,SNWD,660,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-04-02,TAVG,-44,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-04-04,SNWD,680,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-04-07,TMIN,-70,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-04-17,PRCP,118,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2023-04-22,SNWD,0,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-01-04,TAVG,-70,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-01-05,PRCP,3,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-01-10,SNWD,240,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-01-12,TMAX,-78,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-01-16,TAVG,-126,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-02-07,TAVG,-102,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-02-10,TMAX,60,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-02-11,TMIN,2,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-02-12,TMIN,-84,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-02-13,TMAX,19,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-02-14,PRCP,0,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-02-15,TMIN,-142,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-02-21,SNWD,270,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-02-26,TAVG,-12,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-02-27,SNWD,240,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-03-01,TAVG,-113,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-03-02,SNWD,210,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-03-05,TAVG,57,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-03-08,TMIN,-69,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-03-09,TAVG,5,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-03-10,TMIN,-1,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-03-12,TMAX,26,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-03-16,TAVG,3,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-03-18,TMIN,-18,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-03-26,SNWD,240,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-03-31,TAVG,-3,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-04-02,TMAX,70,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-04-06,PRCP,2,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-04-07,TMIN,-46,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-04-08,TMAX,174,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-04-09,TAVG,57,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-04-16,TAVG,43,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-04-17,TMIN,8,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-04-23,TMAX,191,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-04-26,TMAX,136,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA00701S001,2024-04-28,PRCP,43,46.8,-71.3833,60,QUEBEC/JEAN LESAGE INTL,Québec,Québec
CA007020305,2022-01-02,SNWD,60,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-01-08,TMIN,-200,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-01-08,PRCP,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-01-10,TMIN,-170,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-01-23,SNOW,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-01-29,TMAX,-160,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-02-02,TMIN,-45,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-02-03,PRCP,80,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-02-10,SNWD,320,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-02-16,SNOW,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-02-18,SNWD,250,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-02-21,PRCP,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-02-27,TMAX,-30,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-03-01,TMIN,-205,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-03-02,TMAX,-55,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-03-06,TMAX,105,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-03-07,SNWD,200,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-03-18,TMIN,10,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-03-24,TMAX,55,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-03-31,SNWD,50,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-04-02,SNOW,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-04-04,TMAX,80,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-04-09,PRCP,132,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-04-14,TMIN,50,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2022-04-16,TMIN,20,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-01-02,SNWD,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-01-05,SNOW,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-01-05,SNWD,100,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-01-06,SNOW,10,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-01-06,TMIN,-20,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-01-10,PRCP,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-01-12,SNOW,102,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-01-14,TMIN,-65,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-01-15,TMIN,-105,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-01-17,PRCP,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-01-19,SNWD,220,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-01-21,TMAX,-35,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-01-22,SNWD,240,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-01-23,PRCP,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-01-31,PRCP,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-02-03,PRCP,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-02-19,SNOW,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-02-22,TMIN,-115,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-03-01,PRCP,14,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-03-01,TMAX,10,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-03-03,SNOW,20,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-03-07,SNOW,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-03-09,SNOW,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-03-12,TMIN,-125,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-03-14,PRCP,30,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-03-15,TMAX,5,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-03-20,TMAX,25,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-03-20,PRCP,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-03-22,SNOW,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-04-04,TMAX,60,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-04-05,SNOW,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-04-09,SNOW,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-04-12,TMAX,115,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2023-04-12,PRCP,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-01-02,PRCP,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-01-05,SNOW,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-01-16,SNWD,200,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-01-23,PRCP,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-01-25,SNOW,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-01-26,SNOW,80,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-01-28,PRCP,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-02-02,SNOW,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-02-08,PRCP,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-02-13,SNOW,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-02-14,PRCP,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-02-18,TMIN,-200,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-02-21,PRCP,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-02-28,SNWD,150,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-03-05,TMIN,40,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-03-05,SNOW,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-03-08,PRCP,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-03-10,PRCP,130,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-03-17,TMAX,70,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-03-18,SNOW,36,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-03-22,TMIN,-130,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-03-23,PRCP,56,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-03-27,SNWD,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020305,2024-03-30,PRCP,0,46.0167,-71.95,140,ARTHABASKA,Victoriaville,Québec
CA007020828,2022-01-18,SNOW,20,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2022-01-22,SNWD,360,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2022-02-01,SNWD,380,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2022-02-06,TMIN,-262,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2022-02-06,TMAX,-72,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2022-02-07,SNWD,580,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2022-02-19,PRCP,160,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2022-02-19,SNOW,160,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2022-03-16,PRCP,0,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2022-03-16,TMIN,-53,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2022-03-20,SNOW,20,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2022-03-23,PRCP,0,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2022-03-26,SNWD,0,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2022-03-30,SNOW,0,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2022-04-02,SNWD,40,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2022-04-07,TMAX,67,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2022-04-09,TMAX,63,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2022-04-10,PRCP,0,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2022-04-17,TMAX,40,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2023-01-02,TMAX,10,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2023-01-15,SNOW,0,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2023-01-25,SNOW,170,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2023-01-27,TMAX,-17,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2023-01-28,SNOW,0,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2023-01-30,SNOW,80,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2023-01-31,SNWD,400,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2023-02-01,SNWD,400,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2023-02-02,SNWD,400,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2023-02-06,TMIN,-93,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2023-02-08,TMIN,-31,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2023-02-09,TMAX,37,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
CA007020828,2023-02-11,SNWD,300,45.4,-72.2667,297,BONSECOURS,Sherbrooke,Québec
